# Marine heatwave statistics for individual detected events at Tsitsikamma_East
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
52, 2006, 12, 16, 2006, 12, 17, 2006, 12, 20, 5, 1.773, 1.708, 8.539, 0.06733, 0.178, 3.029e-05, 0.3329, 0.2713, 1.357, 0.06629, 21.67, 21.65, 108.2, 0.07902, 1.231, 1.189
53, 2007, 1, 22, 2007, 1, 23, 2007, 1, 28, 7, 2.791, 2.124, 14.87, 0.451, 0.8422, 0.0001604, 1.525, 0.8452, 5.916, 0.4591, 23.8, 23.15, 162.1, 0.4364, 2.204, 1.663
54, 2007, 2, 23, 2007, 3, 3, 2007, 3, 4, 10, 2.873, 2.349, 23.49, 0.3232, 0.1484, 0.0001205, 1.494, 0.9365, 9.365, 0.3431, 23.47, 23.05, 230.5, 0.2691, 2.083, 1.667
55, 2007, 3, 31, 2007, 4, 5, 2007, 4, 5, 6, 3.048, 2.093, 12.56, 0.7636, 0.4022, 0.000151, 1.923, 0.9787, 5.872, 0.7567, 22.55, 21.69, 130.1, 0.6996, 2.708, 1.874
56, 2007, 5, 1, 2007, 5, 6, 2007, 5, 9, 9, 3.062, 2.338, 21.04, 0.436, 0.3244, 0.0001839, 1.798, 1.084, 9.754, 0.4324, 22.01, 21.29, 191.6, 0.4378, 2.422, 1.864
57, 2007, 7, 13, 2007, 7, 15, 2007, 7, 19, 7, 1.908, 1.703, 11.92, 0.2298, 0.2987, 5.497e-05, 0.6993, 0.4919, 3.443, 0.2268, 19.47, 19.25, 134.8, 0.2161, 1.579, 1.406
58, 2007, 8, 18, 2007, 9, 20, 2007, 9, 25, 39, 2.517, 1.627, 63.47, 0.4445, 0.0429, 0.0001508, 1.438, 0.5579, 21.76, 0.4409, 20.0, 18.94, 738.8, 0.5212, 2.333, 1.52
59, 2007, 11, 16, 2007, 11, 17, 2007, 11, 21, 6, 2.68, 2.128, 12.77, 0.4817, 1.064, 0.0001535, 1.405, 0.838, 5.028, 0.4904, 21.29, 20.8, 124.8, 0.451, 2.102, 1.652
60, 2010, 5, 12, 2010, 5, 14, 2010, 5, 20, 9, 3.113, 2.418, 21.76, 0.6873, 0.7477, 0.0001571, 1.789, 1.067, 9.606, 0.703, 21.97, 21.24, 191.2, 0.7085, 2.352, 1.797
61, 2011, 6, 4, 2011, 6, 8, 2011, 6, 8, 5, 1.946, 1.851, 9.257, 0.07709, 0.09408, 7.444e-05, 0.6741, 0.5682, 2.841, 0.07893, 20.25, 20.2, 101.0, 0.07771, 1.53, 1.443
62, 2011, 11, 14, 2011, 11, 16, 2011, 11, 20, 7, 3.047, 2.333, 16.33, 0.5481, 0.5562, 0.0001988, 1.782, 1.058, 7.403, 0.5627, 21.61, 20.94, 146.6, 0.4899, 2.409, 1.834
63, 2012, 1, 5, 2012, 1, 12, 2012, 1, 20, 16, 2.778, 1.98, 31.68, 0.3528, 0.2011, 0.0001719, 1.538, 0.7337, 11.74, 0.3558, 23.57, 22.78, 364.4, 0.3328, 2.239, 1.589
64, 2012, 2, 25, 2012, 2, 29, 2012, 3, 4, 9, 2.293, 1.873, 16.86, 0.3084, 0.2213, 8.862e-05, 0.8891, 0.4692, 4.223, 0.3185, 22.96, 22.54, 202.9, 0.2869, 1.633, 1.336
65, 2012, 3, 8, 2012, 3, 9, 2012, 3, 13, 6, 2.113, 1.696, 10.18, 0.2539, 0.3623, 7.215e-05, 0.7748, 0.3778, 2.267, 0.2379, 22.55, 22.09, 132.5, 0.2938, 1.579, 1.285
66, 2012, 7, 16, 2012, 7, 21, 2012, 7, 28, 13, 3.147, 2.341, 30.44, 0.6552, 0.3987, 0.0001735, 1.929, 1.132, 14.72, 0.6504, 20.63, 19.81, 257.6, 0.6485, 2.585, 1.935
67, 2012, 9, 4, 2012, 9, 8, 2012, 9, 13, 10, 1.776, 1.512, 15.12, 0.1501, 0.1164, 6.212e-05, 0.7, 0.4366, 4.366, 0.1509, 19.09, 18.84, 188.4, 0.1362, 1.651, 1.406
68, 2012, 10, 9, 2012, 10, 12, 2012, 10, 17, 9, 2.312, 1.786, 16.07, 0.4143, 0.3324, 0.0001161, 1.154, 0.6284, 5.656, 0.414, 19.93, 19.42, 174.7, 0.4136, 1.997, 1.543
69, 2013, 9, 18, 2013, 9, 22, 2013, 9, 25, 8, 1.827, 1.393, 11.15, 0.2784, 0.1619, 6.58e-05, 0.7383, 0.3067, 2.454, 0.2782, 19.34, 18.9, 151.2, 0.2842, 1.678, 1.282
70, 2013, 10, 1, 2013, 10, 4, 2013, 10, 11, 11, 1.842, 1.689, 18.58, 0.1532, 0.1314, 5.63e-05, 0.6799, 0.53, 5.829, 0.1531, 19.46, 19.3, 212.3, 0.152, 1.585, 1.457
71, 2014, 1, 2, 2014, 1, 5, 2014, 1, 8, 7, 2.301, 1.707, 11.95, 0.3071, 0.3126, 7.916e-05, 1.036, 0.4396, 3.077, 0.3114, 22.9, 22.31, 156.1, 0.3227, 1.818, 1.348
72, 2014, 1, 19, 2014, 1, 20, 2014, 1, 24, 6, 2.348, 1.946, 11.68, 0.2951, 0.563, 7.56e-05, 1.095, 0.6861, 4.117, 0.3007, 23.31, 22.93, 137.6, 0.2798, 1.874, 1.546
73, 2014, 6, 27, 2014, 7, 4, 2014, 7, 5, 9, 2.524, 1.917, 17.26, 0.4432, 0.1946, 6.6e-05, 1.35, 0.7496, 6.746, 0.4377, 20.23, 19.68, 177.1, 0.3968, 2.15, 1.64
74, 2014, 9, 14, 2014, 9, 17, 2014, 9, 18, 5, 1.531, 1.353, 6.764, 0.1603, 0.2109, 6.737e-05, 0.4557, 0.2768, 1.384, 0.1603, 18.97, 18.78, 93.91, 0.1592, 1.424, 1.257
